http://dbpedia.org/ontology/Athlete	<http://dbpedia.org/ontology/plays>	atleta	juega	714	37264
http://dbpedia.org/ontology/Athlete	<http://dbpedia.org/ontology/position>	atleta	posición	33713	37264
http://dbpedia.org/ontology/Athlete	<http://dbpedia.org/ontology/residence>	atleta	residencia	701	37264
http://dbpedia.org/ontology/BaseballTeam	<http://dbpedia.org/ontology/season>	equipo de béisbol	temporada	57	132
http://dbpedia.org/ontology/Athlete	<http://dbpedia.org/ontology/sport>	atleta	deporte	1300	37264
http://dbpedia.org/ontology/Athlete	<http://dbpedia.org/ontology/spouse>	atleta	cónyuge	12	37264
http://dbpedia.org/ontology/Biomolecule	<http://dbpedia.org/ontology/symbol>	Biomolécula	símbolo	921	1052
http://dbpedia.org/ontology/Athlete	<http://dbpedia.org/ontology/team>	atleta	equipo	2633	37264
http://dbpedia.org/ontology/Athlete	<http://dbpedia.org/ontology/trainer>	atleta	entrenador	4	37264
http://dbpedia.org/ontology/Biomolecule	<http://dbpedia.org/ontology/uniprot>	Biomolécula	UniProt	1005	1052
http://dbpedia.org/ontology/Athlete	<http://dbpedia.org/ontology/weight>	atleta	peso (g)	1040	37264
http://dbpedia.org/ontology/Athlete	<http://xmlns.com/foaf/0.1/homepage>	atleta	página principal	11	37264
http://dbpedia.org/ontology/Athlete	<http://xmlns.com/foaf/0.1/name>	atleta	nombre	37160	37264
http://dbpedia.org/ontology/Athlete	<http://xmlns.com/foaf/0.1/nick>	atleta	mella	9952	37264
http://dbpedia.org/ontology/BaseballTeam	<http://xmlns.com/foaf/0.1/nick>	equipo de béisbol	mella	112	132
http://dbpedia.org/ontology/Athlete	<http://xmlns.com/foaf/0.1/thumbnail>	atleta	uña del pulgar	16	37264
http://dbpedia.org/ontology/BodyOfWater	__total__	cuerpo de agua	__total__	724	724
http://dbpedia.org/ontology/Bone	__total__	hueso	__total__	0	0
http://dbpedia.org/ontology/Book	__total__	libro	__total__	2628	2628
http://dbpedia.org/ontology/Bridge	__total__	puente	__total__	372	372
http://dbpedia.org/ontology/BroadcastNetwork	__total__	Red de difusión	__total__	0	0
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/foundingYear>	locutor	año de fundación	23	2479
http://dbpedia.org/ontology/Broadcaster	__total__	locutor	__total__	2479	2479
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/areaTotal>	cuerpo de agua	superficie total (m2)	597	724
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/author>	libro	autor	2390	2628
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/broadcastRepeater>	locutor	transmitir repetidor	4	2479
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/broadcastStationClass>	locutor	difundir la clase de estación	227	2479
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/city>	cuerpo de agua	ciudad	104	724
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/country>	cuerpo de agua	país	505	724
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/coverArtist>	libro	cubrir artista	120	2628
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/depth>	cuerpo de agua	profundidad (μ)	343	724
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/digitalChannel>	locutor	canal digital	595	2479
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/elevation>	cuerpo de agua	elevación (μ)	483	724
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/firstAirDate>	locutor	Primera fecha del aire	7	2479
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/formerName>	locutor	nombre anterior	286	2479
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/headquarter>	locutor	sede	745	2479
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/illustrator>	libro	ilustrador	239	2628
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/inflow>	cuerpo de agua	afluencia	186	724
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/isbn>	libro	ISBN	1238	2628
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/island>	cuerpo de agua	isla	20	724
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/keyPerson>	locutor	persona clave	94	2479
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/language>	libro	idioma	1634	2628
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/licensee>	locutor	concesionario	873	2479
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/literaryGenre>	libro	género literario	1313	2628
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/location>	cuerpo de agua	ubicación	57	724
http://dbpedia.org/ontology/Biomolecule	<http://dbpedia.org/ontology/locusSupplementaryData>	Biomolécula	datos complementarios locus	119	1052
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/nonFictionSubject>	libro	no ficción sujeto	381	2628
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/oclc>	libro	OCLC	71	2628
http://dbpedia.org/ontology/Biomolecule	<http://dbpedia.org/ontology/omim>	Biomolécula	Identificación del OMIM	1004	1052
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/outflow>	cuerpo de agua	salida	242	724
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/owner>	locutor	propietario	36	2479
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/pictureFormat>	locutor	imágenes en el formato	717	2479
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/previousWork>	libro	trabajo previo	692	2628
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/province>	cuerpo de agua	provincia	393	724
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/publicationDate>	libro	fecha de publicación	5	2628
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/region>	cuerpo de agua	región	1	724
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/series>	libro	serie	679	2628
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/shareDate>	locutor	fecha share	13	2479
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/shareOfAudience>	locutor	cuota de audiencia	153	2479
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/shareSource>	locutor	Cuota de las fuentes	146	2479
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/shoreLength>	cuerpo de agua	orilla longitud (μ)	89	724
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/subsequentWork>	libro	trabajo subsiguiente	746	2628
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/timeshiftChannel>	locutor	Timeshift canal	178	2479
http://dbpedia.org/ontology/Book	<http://dbpedia.org/ontology/translator>	libro	traductor	40	2628
http://dbpedia.org/ontology/BodyOfWater	<http://dbpedia.org/ontology/type>	cuerpo de agua	tipo	109	724
http://dbpedia.org/ontology/Broadcaster	<http://www.georss.org/georss/point>	locutor	punto	12	2479
http://dbpedia.org/ontology/Broadcaster	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	locutor	tipo	12	2479
http://dbpedia.org/ontology/Broadcaster	<http://www.w3.org/2003/01/geo/wgs84_pos#lat>	locutor	latitud	12	2479
http://dbpedia.org/ontology/Broadcaster	<http://xmlns.com/foaf/0.1/homepage>	locutor	página principal	2005	2479
http://dbpedia.org/ontology/Broadcaster	<http://xmlns.com/foaf/0.1/logo>	locutor	logo	1	2479
http://dbpedia.org/ontology/Book	<http://xmlns.com/foaf/0.1/name>	libro	nombre	2565	2628
http://dbpedia.org/ontology/Cardinal	__total__	cardinal	__total__	0	0
http://dbpedia.org/ontology/Celebrity	__total__	celebridad	__total__	0	0
http://dbpedia.org/ontology/ChristianPatriarch	__total__	Cristiano Patriarca	__total__	0	0
http://dbpedia.org/ontology/Cleric	__total__	clérigo	__total__	1564	1564
http://dbpedia.org/ontology/Cleric	<http://dbpedia.org/ontology/title>	clérigo	título	574	1564
http://dbpedia.org/ontology/CollegeCoach	__total__	Entrenador universitario	__total__	0	0
http://dbpedia.org/ontology/ComicBook	__total__	tebeo	__total__	0	0
http://dbpedia.org/ontology/Company	<http://dbpedia.org/ontology/thumbnail>	empresa	None	2	1058
http://dbpedia.org/ontology/Convention	__total__	convención	__total__	0	0
http://dbpedia.org/ontology/Criminal	__total__	criminal	__total__	129	129
http://dbpedia.org/ontology/CyclingLeague	__total__	ciclismo liga	__total__	0	0
http://dbpedia.org/ontology/Criminal	<http://dbpedia.org/ontology/alias>	criminal	alias	25	129
http://dbpedia.org/ontology/Cleric	<http://dbpedia.org/ontology/birthDate>	clérigo	fecha de nacimiento	2	1564
http://dbpedia.org/ontology/Cleric	<http://dbpedia.org/ontology/birthPlace>	clérigo	lugar de nacimiento	984	1564
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/broadcastNetwork>	locutor	Red de difusión	614	2479
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/callSign>	locutor	señal de identificación	633	2479
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/chairman>	institución educativa	presidente	52	1872
http://dbpedia.org/ontology/Device	<http://dbpedia.org/ontology/configuration>	dispositivo	configuración	9	660
http://dbpedia.org/ontology/Cleric	<http://dbpedia.org/ontology/deathDate>	clérigo	fecha muerte	3	1564
http://dbpedia.org/ontology/Cleric	<http://dbpedia.org/ontology/deathPlace>	clérigo	muerte lugar	977	1564
http://dbpedia.org/ontology/Device	<http://dbpedia.org/ontology/diameter>	dispositivo	diámetro (μ)	130	660
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/effectiveRadiatedPower>	locutor	effectiveRadiatedPower (W)	95	2479
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/endowment>	institución educativa	dotación ($)	118	1872
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/formerCallsign>	locutor	distintivo de llamada ex	68	2479
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/foundedBy>	institución educativa	fundada por	98	1872
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/language>	locutor	idioma	47	2479
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/leaderFunction>	locutor	leaderFunction	203	2479
http://dbpedia.org/ontology/Device	<http://dbpedia.org/ontology/length>	dispositivo	longitud (μ)	457	660
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/location>	locutor	ubicación	32	2479
http://dbpedia.org/ontology/Cleric	<http://dbpedia.org/ontology/majorShrine>	clérigo	santuario principal	78	1564
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/network>	locutor	red	552	2479
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/numberOfStudents>	institución educativa	número de estudiantes	1039	1872
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/numberOfUndergraduateStudents>	institución educativa	número de estudiantes de pregrado	291	1872
http://dbpedia.org/ontology/Criminal	<http://dbpedia.org/ontology/occupation>	criminal	ocupación	36	129
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/officerInCharge>	institución educativa	oficial encargado	16	1872
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/officialSchoolColour>	institución educativa	color de la escuela oficial	252	1872
http://dbpedia.org/ontology/Criminal	<http://dbpedia.org/ontology/parent>	criminal	padre	1	129
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/predecessor>	locutor	predecesor	114	2479
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/president>	institución educativa	presidente	79	1872
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/provost>	institución educativa	preboste	308	1872
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/slogan>	locutor	eslogan	1495	2479
http://dbpedia.org/ontology/Criminal	<http://dbpedia.org/ontology/spouse>	criminal	cónyuge	2	129
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/staff>	institución educativa	personal	227	1872
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/state>	institución educativa	estado	273	1872
http://dbpedia.org/ontology/Broadcaster	<http://dbpedia.org/ontology/successor>	locutor	sucesor	7	2479
http://dbpedia.org/ontology/Device	<http://dbpedia.org/ontology/type>	dispositivo	tipo	40	660
http://dbpedia.org/ontology/Cleric	<http://dbpedia.org/ontology/veneratedIn>	clérigo	venerada en	903	1564
http://dbpedia.org/ontology/Device	<http://dbpedia.org/ontology/weight>	dispositivo	peso (g)	454	660
http://dbpedia.org/ontology/EducationalInstitution	<http://www.georss.org/georss/point>	institución educativa	punto	325	1872
http://dbpedia.org/ontology/EducationalInstitution	<http://www.w3.org/2003/01/geo/wgs84_pos#long>	institución educativa	longitud	325	1872
http://dbpedia.org/ontology/Cleric	<http://xmlns.com/foaf/0.1/name>	clérigo	nombre	1560	1564
http://dbpedia.org/ontology/Cleric	<http://xmlns.com/foaf/0.1/nick>	clérigo	mella	57	1564
http://dbpedia.org/ontology/EducationalInstitution	<http://xmlns.com/foaf/0.1/nick>	institución educativa	mella	755	1872
http://dbpedia.org/ontology/EducationalInstitution	__total__	institución educativa	__total__	1872	1872
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/torchBearer>	evento	None	50	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/numberOfPeopleAttending>	evento	None	63	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/olympicOathSwornByAthlete>	evento	None	44	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/territory>	evento	territorio	173	22806
http://dbpedia.org/ontology/Event	__total__	evento	__total__	22806	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/olympicOathSwornByJudge>	evento	None	15	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/officialOpenedBy>	evento	None	25	22806
http://dbpedia.org/ontology/Event	<http://xmlns.com/foaf/0.1/depiction>	evento	None	1	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/causalties>	evento	causalties	2408	22806
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/chancellor>	institución educativa	canciller	337	1872
http://dbpedia.org/ontology/FictionalCharacter	<http://dbpedia.org/ontology/child>	personaje de ficción	niño	342	3034
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/city>	evento	ciudad	16887	22806
http://dbpedia.org/ontology/FictionalCharacter	<http://dbpedia.org/ontology/colour>	personaje de ficción	color	1	3034
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/combatant>	evento	combatiente	3640	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/commander>	evento	comandante	3387	22806
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/country>	institución educativa	país	1528	1872
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/date>	evento	fecha	115	22806
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/dean>	institución educativa	decano	6	1872
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/facultySize>	institución educativa	facultad tamaño	174	1872
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/foundingDate>	institución educativa	fecha de fundación	1	1872
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/genre>	evento	género	101	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/homeStadium>	evento	casa estadio	114	22806
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/leaderParty>	lugar	líder del partido	6340	188205
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/location>	evento	ubicación	14951	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/locationCountry>	evento	ubicación del país	237	22806
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/longName>	evento	LongName	274	22806
http://dbpedia.org/ontology/FictionalCharacter	<http://dbpedia.org/ontology/nationality>	personaje de ficción	nacionalidad	502	3034
http://dbpedia.org/ontology/Event	<http://dbpedia.org/ontology/notes>	evento	notas	86	22806
http://dbpedia.org/ontology/EducationalInstitution	<http://dbpedia.org/ontology/numberOfDoctoralStudents>	institución educativa	número de estudiantes de doctorado	41	1872
